"Nsat" "Rcore" "Rsat" "gap" "satellite" "wavelength" "total_absorption" "sat_absorption"
1 30 2 2 "Ag" 372 5973.43659406919 6.67794107012824
1 30 2 2 "Ag" 374 5976.92849347884 8.24483281473564
1 30 2 2 "Ag" 376 5979.63555284231 10.3630375617973
1 30 2 2 "Ag" 378 5981.54112990355 13.2906692290685
1 30 2 2 "Ag" 380 5982.69537049439 17.4225179008126
1 30 2 2 "Ag" 382 5983.2520229566 23.3318369961452
1 30 2 2 "Ag" 384 5983.48458845423 31.6874034148748
1 30 2 2 "Ag" 386 5983.71316551298 42.593660193467
1 30 2 2 "Ag" 388 5984.35648571036 53.6874890550261
1 30 2 2 "Ag" 390 5986.69942633834 59.4150201390883
1 30 2 2 "Ag" 392 5991.35085628596 56.6110939836434
1 30 2 2 "Ag" 394 5994.94675673165 47.9214626527489
1 30 2 2 "Ag" 396 5994.25713244723 37.7995675926033
1 30 2 2 "Ag" 398 5989.32974436837 29.005280794906
1 30 2 2 "Ag" 400 5981.55641162581 22.2579574170133
1 30 2 2 "Ag" 402 5972.08373436704 17.3090241575061
1 30 2 2 "Ag" 404 5961.58188662283 13.7049170967203
1 30 2 2 "Ag" 406 5950.41506099023 11.0546215182386
1 30 2 2 "Ag" 408 5938.79533150961 9.07365325222838
1 30 2 2 "Ag" 410 5926.86821856861 7.56577383539572
1 30 2 2 "Ag" 412 5914.75395668707 6.39718347967804
1 30 2 2 "Ag" 414 5902.56618198455 5.4761341875401
1 30 2 2 "Ag" 416 5890.41995231416 4.73888503289356
1 30 2 2 "Ag" 418 5878.43486760708 4.14043967903946
1 30 2 2 "Ag" 420 5866.73598094882 3.64849832975117
1 30 2 2 "Ag" 422 5855.45374717212 3.23949065499725
1 30 2 2 "Ag" 424 5844.72358871536 2.89594455308525
1 30 2 2 "Ag" 426 5834.68534923123 2.60471623152291
1 30 2 2 "Ag" 428 5825.48276051701 2.35578150513671
1 30 2 2 "Ag" 430 5817.26297959476 2.14139766467167
1 30 2 2 "Ag" 432 5810.17621978873 1.95551358655096
1 30 2 2 "Ag" 434 5804.37548368905 1.79334859275884
1 30 2 2 "Ag" 436 5800.01639813871 1.65108769055961
1 30 2 2 "Ag" 438 5797.25714762926 1.52565820022991
1 30 2 2 "Ag" 440 5796.25850070258 1.41456406250904
1 30 2 2 "Ag" 442 5797.18392313351 1.31576154353095
1 30 2 2 "Ag" 444 5800.19977130694 1.22756500860356
1 30 2 2 "Ag" 446 5805.47555904178 1.14857478429029
1 30 2 2 "Ag" 448 5813.18429100303 1.07762142012005
1 30 2 2 "Ag" 450 5823.50285568617 1.01372224934377
1 30 2 2 "Ag" 452 5836.61247067776 0.956047261459984
1 30 2 2 "Ag" 454 5852.69917242395 0.903892088388471
1 30 2 2 "Ag" 456 5871.95434199781 0.856656471479726
1 30 2 2 "Ag" 458 5894.57525726626 0.813826985568354
1 30 2 2 "Ag" 460 5920.76566031962 0.774963095034982
1 30 2 2 "Ag" 462 5950.73632692927 0.739685837017619
1 30 2 2 "Ag" 464 5984.70562200621 0.707668590551973
1 30 2 2 "Ag" 466 6022.90002138581 0.678629512996042
1 30 2 2 "Ag" 468 6065.55457556837 0.652325317578921
1 30 2 2 "Ag" 470 6112.91328507336 0.628546136143557
1 30 2 2 "Ag" 472 6165.22934954406 0.607111264773856
1 30 2 2 "Ag" 474 6222.76524334448 0.587865631097492
1 30 2 2 "Ag" 476 6285.792558745 0.570676853616708
1 30 2 2 "Ag" 478 6354.59154345347 0.55543278761829
1 30 2 2 "Ag" 480 6429.45024171583 0.542039470642651
1 30 2 2 "Ag" 482 6510.66312691985 0.53041939431269
1 30 2 2 "Ag" 484 6598.52908798218 0.520510039379621
1 30 2 2 "Ag" 486 6693.34860115199 0.51226261773934
1 30 2 2 "Ag" 488 6795.41988262231 0.505640969343115
1 30 2 2 "Ag" 490 6905.03377500454 0.500620563675491
1 30 2 2 "Ag" 492 7022.46707202338 0.497187555027515
1 30 2 2 "Ag" 494 7147.97393088835 0.495337838337737
1 30 2 2 "Ag" 496 7281.7749615758 0.495076048085349
1 30 2 2 "Ag" 498 7424.0435187691 0.496414436811238
1 30 2 2 "Ag" 500 7574.88865934337 0.499371562599817
1 30 2 2 "Ag" 502 7734.3341727179 0.503970706681484
1 30 2 2 "Ag" 504 7902.29305392835 0.510237933796658
1 30 2 2 "Ag" 506 8078.53678660228 0.518199699944785
1 30 2 2 "Ag" 508 8262.6588600551 0.52787990587548
1 30 2 2 "Ag" 510 8454.03209713076 0.539296292035698
1 30 2 2 "Ag" 512 8651.75966602858 0.552456074495409
1 30 2 2 "Ag" 514 8854.62015325897 0.567350735868724
1 30 2 2 "Ag" 516 9061.00786114367 0.583949916566918
1 30 2 2 "Ag" 518 9268.87064038647 0.602194408254789
1 30 2 2 "Ag" 520 9475.64913896354 0.621988343587834
1 30 2 2 "Ag" 522 9678.22335636133 0.64319081539957
1 30 2 2 "Ag" 524 9872.87475077228 0.66560735332838
1 30 2 2 "Ag" 526 10055.2746065584 0.688981937383011
1 30 2 2 "Ag" 528 10220.5114536459 0.712990521365578
1 30 2 2 "Ag" 530 10363.1713021431 0.737237334985457
1 30 2 2 "Ag" 532 10477.4833561513 0.761255461141292
1 30 2 2 "Ag" 534 10557.5396883654 0.784513242922633
1 30 2 2 "Ag" 536 10597.589355491 0.806427846417657
1 30 2 2 "Ag" 538 10592.3956235799 0.826386691389718
1 30 2 2 "Ag" 540 10537.6305905532 0.843776431544286
1 30 2 2 "Ag" 542 10430.2672562351 0.858017809998157
1 30 2 2 "Ag" 544 10268.9189076317 0.868603274589434
1 30 2 2 "Ag" 546 10054.0736667573 0.875133077368596
1 30 2 2 "Ag" 548 9788.18094446089 0.87734509691871
1 30 2 2 "Ag" 550 9475.56623590333 0.875134086508656
1 30 2 2 "Ag" 552 9122.17752295825 0.868557485038819
1 30 2 2 "Ag" 554 8735.1941081906 0.857827042347653
1 30 2 2 "Ag" 556 8322.54995973841 0.843287784690545
1 30 2 2 "Ag" 558 7892.43347924845 0.825387709190249
1 30 2 2 "Ag" 560 7452.82256072449 0.804642630453013
1 30 2 2 "Ag" 562 7011.10024913578 0.781600672911836
1 30 2 2 "Ag" 564 6573.77707556259 0.756810158302264
1 30 2 2 "Ag" 566 6146.32655351328 0.7307934103535
1 30 2 2 "Ag" 568 5733.12445074642 0.704027658201955
1 30 2 2 "Ag" 570 5337.47234145267 0.676933058293418
1 30 2 2 "Ag" 572 4961.68169178015 0.649867031506375
1 30 2 2 "Ag" 574 4607.19514679596 0.623123660567684
1 30 2 2 "Ag" 576 4274.72506539279 0.596936757787363
1 30 2 2 "Ag" 578 3964.39407237347 0.57148529996855
1 30 2 2 "Ag" 580 3675.86724835298 0.54690013872704
1 30 2 2 "Ag" 582 3408.46982314165 0.523271151766546
1 30 2 2 "Ag" 584 3161.28755263607 0.500654251099094
1 30 2 2 "Ag" 586 2933.24930272769 0.479077878863467
1 30 2 2 "Ag" 588 2723.19285583833 0.458548789286851
1 30 2 2 "Ag" 590 2529.91578093794 0.439057036828115
1 30 2 2 "Ag" 592 2352.21355605326 0.420580171941328
1 30 2 2 "Ag" 594 2188.90716750366 0.403086695685063
1 30 2 2 "Ag" 596 2038.86225989846 0.386538850990518
1 30 2 2 "Ag" 598 1901.00166646292 0.370894839035879
1 30 2 2 "Ag" 600 1774.31287099627 0.356110549565306
1 30 2 2 "Ag" 602 1657.85167769786 0.34214088834265
1 30 2 2 "Ag" 604 1550.74311355485 0.328940776171019
1 30 2 2 "Ag" 606 1452.18036921207 0.316465883963958
1 30 2 2 "Ag" 608 1361.42240060475 0.304673158413417
1 30 2 2 "Ag" 610 1277.7906635483 0.293521183537919
1 30 2 2 "Ag" 612 1200.66533338592 0.282970415144619
1 30 2 2 "Ag" 614 1129.48126737105 0.272983318115262
1 30 2 2 "Ag" 616 1063.72389434268 0.263524430413961
1 30 2 2 "Ag" 618 1002.92516040844 0.254560372728266
1 30 2 2 "Ag" 620 946.659617263575 0.246059818576083
1 30 2 2 "Ag" 622 894.540708479937 0.237993436411249
1 30 2 2 "Ag" 624 846.217286162894 0.230333812616267
1 30 2 2 "Ag" 626 801.370373841293 0.223055362168617
1 30 2 2 "Ag" 628 759.71017977391 0.216134232107712
1 30 2 2 "Ag" 630 720.973356814176 0.209548201628886
1 30 2 2 "Ag" 632 684.920499635015 0.203276581616816
1 30 2 2 "Ag" 634 651.333866758006 0.197300115646519
1 30 2 2 "Ag" 636 620.015312909534 0.191600883876166
1 30 2 2 "Ag" 638 590.784416328889 0.186162210795463
1 30 2 2 "Ag" 640 563.476785471002 0.180968577444323
1 30 2 2 "Ag" 642 537.942529851328 0.176005538454901
1 30 2 2 "Ag" 644 514.044880404078 0.171259644076141
1 30 2 2 "Ag" 646 491.658945545428 0.166718367198378
1 30 2 2 "Ag" 648 470.670590062933 0.162370035294216
1 30 2 2 "Ag" 650 450.975424928884 0.158203767121224
1 30 2 2 "Ag" 652 432.47789711608 0.154209413984803
1 30 2 2 "Ag" 654 415.090469450483 0.150377505329864
1 30 2 2 "Ag" 656 398.732881447845 0.14669919841339
1 30 2 2 "Ag" 658 383.331482939347 0.14316623180312
1 30 2 2 "Ag" 660 368.818633088932 0.139770882447667
1 30 2 2 "Ag" 662 355.132158139555 0.136505926068608
1 30 2 2 "Ag" 664 342.214861897918 0.133364600633574
1 30 2 2 "Ag" 666 330.014083578844 0.130340572680286
1 30 2 2 "Ag" 668 318.48129818475 0.127427906273717
1 30 2 2 "Ag" 670 307.571755095951 0.124621034391562
1 30 2 2 "Ag" 672 297.244150998206 0.121914732546489
1 30 2 2 "Ag" 674 287.460333678639 0.119304094466793
1 30 2 2 "Ag" 676 278.185033584231 0.116784509670019
1 30 2 2 "Ag" 678 269.385620362273 0.114351642776456
1 30 2 2 "Ag" 680 261.031881893059 0.112001414421193
1 30 2 2 "Ag" 682 253.095823585189 0.109729983634601
1 30 2 2 "Ag" 684 245.551485936299 0.10753373157151
1 30 2 2 "Ag" 686 238.37477856948 0.105409246479113
1 30 2 2 "Ag" 688 231.543329141122 0.103353309802642
1 30 2 2 "Ag" 690 225.036345681337 0.101362883336275
1 30 2 2 "Ag" 692 218.834491075849 0.099435097334434
1 30 2 2 "Ag" 694 212.919768530329 0.097567239505778
1 30 2 2 "Ag" 696 207.275416975908 0.0957567448186681
1 30 2 2 "Ag" 698 201.885815479971 0.0940011860530043
1 30 2 2 "Ag" 700 196.736395820507 0.0922982650386928
1 30 2 2 "Ag" 702 191.813562466396 0.090645804526162
1 30 2 2 "Ag" 704 187.104619281385 0.0890417406388515
1 30 2 2 "Ag" 706 182.597702336881 0.0874841158619059
1 30 2 2 "Ag" 708 178.281718279027 0.0859710725250511
1 30 2 2 "Ag" 710 174.146287749662 0.0845008467412454
1 30 2 2 "Ag" 712 170.181693409215 0.0830717627658263
1 30 2 2 "Ag" 714 166.378832153078 0.0816822277438722
1 30 2 2 "Ag" 716 162.729171152117 0.0803307268161018
1 30 2 2 "Ag" 718 159.224707382938 0.0790158185561743
1 30 2 2 "Ag" 720 155.857930345201 0.0777361307143763
1 30 2 2 "Ag" 722 152.621787691496 0.0764903562448199
1 30 2 2 "Ag" 724 149.509653520894 0.0752772495950627
1 30 2 2 "Ag" 726 146.515299110261 0.0740956232388084
1 30 2 2 "Ag" 728 143.632865878132 0.0729443444338947
1 30 2 2 "Ag" 730 140.856840394627 0.0718223321891722
1 30 2 2 "Ag" 732 138.182031267762 0.0707285544252058
1 30 2 2 "Ag" 734 135.603547751736 0.0696620253149282
1 30 2 2 "Ag" 736 133.116779936546 0.0686218027914194
1 30 2 2 "Ag" 738 130.717380390724 0.0676069862110354
1 30 2 2 "Ag" 740 128.401247140261 0.0666167141610049
1 30 2 2 "Ag" 742 126.164507876998 0.0656501624014219
1 30 2 2 "Ag" 744 124.003505298989 0.064706541932386
1 30 2 2 "Ag" 746 121.914783493753 0.0637850971777073
1 30 2 2 "Ag" 748 119.89507528294 0.0628851042772337
1 30 2 2 "Ag" 750 117.94129045382 0.0620058694805036
50 30 2 2 "Ag" 350 5707.58245839952 70.5494441896787
50 30 2 2 "Ag" 352 5698.81782810085 79.0578509219283
50 30 2 2 "Ag" 354 5688.68489772082 89.054351259978
50 30 2 2 "Ag" 356 5676.86259270094 100.888592718768
50 30 2 2 "Ag" 358 5662.98906198485 115.015213255848
50 30 2 2 "Ag" 360 5646.66040068874 132.032724086687
50 30 2 2 "Ag" 362 5627.43276903757 152.739577515142
50 30 2 2 "Ag" 364 5604.83216535915 178.216187732183
50 30 2 2 "Ag" 366 5578.38046610219 209.94662111881
50 30 2 2 "Ag" 368 5547.65513891953 250.001475156207
50 30 2 2 "Ag" 370 5512.41794098889 301.31542120609
50 30 2 2 "Ag" 372 5472.88453207218 368.109824179173
50 30 2 2 "Ag" 374 5430.28118249815 456.529751368893
50 30 2 2 "Ag" 376 5387.97942984619 575.566304002811
50 30 2 2 "Ag" 378 5353.7478787803 738.242970543398
50 30 2 2 "Ag" 380 5343.91652141712 962.599333450161
50 30 2 2 "Ag" 382 5389.64022966136 1270.42939341577
50 30 2 2 "Ag" 384 5540.16103917117 1677.06710932453
50 30 2 2 "Ag" 386 5839.74052953229 2155.19985562505
50 30 2 2 "Ag" 388 6243.9910129915 2558.05636159456
50 30 2 2 "Ag" 390 6580.37056614222 2625.41193107214
50 30 2 2 "Ag" 392 6757.80957659986 2303.26422144677
50 30 2 2 "Ag" 394 6836.05712987212 1836.72273864977
50 30 2 2 "Ag" 396 6860.1058787896 1416.63939784654
50 30 2 2 "Ag" 398 6847.38996726493 1091.84747244506
50 30 2 2 "Ag" 400 6812.04137840695 852.308299854468
50 30 2 2 "Ag" 402 6765.26681884967 676.885315456911
50 30 2 2 "Ag" 404 6714.17436081286 547.233044818974
50 30 2 2 "Ag" 406 6662.66871590531 449.916328557163
50 30 2 2 "Ag" 408 6612.68226285427 375.593349858616
50 30 2 2 "Ag" 410 6565.06177822418 317.844728488406
50 30 2 2 "Ag" 412 6520.0968348206 272.238183686196
50 30 2 2 "Ag" 414 6477.81056149982 235.676543639972
50 30 2 2 "Ag" 416 6438.11304233499 205.963011311787
50 30 2 2 "Ag" 418 6400.87961285521 181.514556384994
50 30 2 2 "Ag" 420 6365.98914325258 161.172377791279
50 30 2 2 "Ag" 422 6333.34134698584 144.075324161758
50 30 2 2 "Ag" 424 6302.86328848791 129.574261014339
50 30 2 2 "Ag" 426 6274.51049160933 117.17331200408
50 30 2 2 "Ag" 428 6248.26550235698 106.48895304751
50 30 2 2 "Ag" 430 6224.13540014892 97.2211268995521
50 30 2 2 "Ag" 432 6202.14902580195 89.1325640490577
50 30 2 2 "Ag" 434 6182.3543067713 82.0337835964816
50 30 2 2 "Ag" 436 6164.8158540101 75.7720784274533
50 30 2 2 "Ag" 438 6149.61289649612 70.2233313434746
50 30 2 2 "Ag" 440 6136.83756397777 65.2858674509323
50 30 2 2 "Ag" 442 6126.59350146169 60.8757883202163
50 30 2 2 "Ag" 444 6118.99478713789 56.923396352614
50 30 2 2 "Ag" 446 6114.16512156945 53.3704296583748
50 30 2 2 "Ag" 448 6112.23725609722 50.1679054670061
50 30 2 2 "Ag" 450 6113.3526303597 47.2744246975762
50 30 2 2 "Ag" 452 6117.66119142429 44.6548291011843
50 30 2 2 "Ag" 454 6125.32136963055 42.2791302190247
50 30 2 2 "Ag" 456 6136.50018851017 40.1216495672944
50 30 2 2 "Ag" 458 6151.37348787642 38.1603242112508
50 30 2 2 "Ag" 460 6170.12624024594 36.376142775627
50 30 2 2 "Ag" 462 6192.9529410735 34.7526850380019
50 30 2 2 "Ag" 464 6220.05805275395 33.2757443262853
50 30 2 2 "Ag" 466 6251.65648086663 31.9330165310982
50 30 2 2 "Ag" 468 6287.97405857214 30.7138430353739
50 30 2 2 "Ag" 470 6329.24801124679 29.6089975360143
50 30 2 2 "Ag" 472 6375.72736814146 28.6105087889191
50 30 2 2 "Ag" 474 6427.67328080662 27.7115128975734
50 30 2 2 "Ag" 476 6485.35919890454 26.906129995779
50 30 2 2 "Ag" 478 6549.07084242785 26.1893611275984
50 30 2 2 "Ag" 480 6619.10589478224 25.5570018615751
50 30 2 2 "Ag" 482 6695.77332310407 25.0055697356455
50 30 2 2 "Ag" 484 6779.39220992172 24.5322430459871
50 30 2 2 "Ag" 486 6870.28995309897 24.1348087904854
50 30 2 2 "Ag" 488 6968.79965812487 23.8116177720519
50 30 2 2 "Ag" 490 7075.2565074082 23.5615449697511
50 30 2 2 "Ag" 492 7189.99284450187 23.3839533037619
50 30 2 2 "Ag" 494 7313.33165646894 23.2786588575149
50 30 2 2 "Ag" 496 7445.57807456946 23.245895478362
50 30 2 2 "Ag" 498 7587.00844235449 23.2862764563747
50 30 2 2 "Ag" 500 7737.85642239144 23.4007506775438
50 30 2 2 "Ag" 502 7898.29553121028 23.5905502604216
50 30 2 2 "Ag" 504 8068.41741236674 23.8571262130118
50 30 2 2 "Ag" 506 8248.20508969775 24.2020680927931
50 30 2 2 "Ag" 508 8437.50040317355 24.6270030314174
50 30 2 2 "Ag" 510 8635.96484374376 25.1334688331364
50 30 2 2 "Ag" 512 8843.0331095872 25.7227552487552
50 30 2 2 "Ag" 514 9057.85895930625 26.395707107263
50 30 2 2 "Ag" 516 9279.25341278474 27.152482996858
50 30 2 2 "Ag" 518 9505.61614237774 27.992264001862
50 30 2 2 "Ag" 520 9734.86211340497 28.9129091572922
50 30 2 2 "Ag" 522 9964.34727479207 29.9105584662658
50 30 2 2 "Ag" 524 10190.7994254011 30.9791913057654
50 30 2 2 "Ag" 526 10410.263241876 32.1101585002425
50 30 2 2 "Ag" 528 10618.0716158107 33.2917205445311
50 30 2 2 "Ag" 530 10808.8584007132 34.508641827125
50 30 2 2 "Ag" 532 10976.6295581558 35.7419092673436
50 30 2 2 "Ag" 534 11114.9093331997 36.9686597015471
50 30 2 2 "Ag" 536 11216.974132639 38.1624078471258
50 30 2 2 "Ag" 538 11276.1780925271 39.2936586726416
50 30 2 2 "Ag" 540 11286.3605812791 40.3309579635693
50 30 2 2 "Ag" 542 11242.3082569157 41.2423797115564
50 30 2 2 "Ag" 544 11140.22588956 41.9973724343097
50 30 2 2 "Ag" 546 10978.1558353138 42.5688015360244
50 30 2 2 "Ag" 548 10756.281274779 42.9349524867988
50 30 2 2 "Ag" 550 10477.0571801696 43.0812240326449
50 30 2 2 "Ag" 552 10145.1359753879 43.0012600025102
50 30 2 2 "Ag" 554 9767.08784157123 42.6973458356631
50 30 2 2 "Ag" 556 9350.95053854237 42.1800160484579
50 30 2 2 "Ag" 558 8905.67121974561 41.4669509046506
50 30 2 2 "Ag" 560 8440.51604966582 40.5813500567683
50 30 2 2 "Ag" 562 7964.52028766673 39.5500322604193
50 30 2 2 "Ag" 564 7486.03478270851 38.4015149044344
50 30 2 2 "Ag" 566 7012.40078611 37.1642839520331
50 30 2 2 "Ag" 568 6549.76053976456 35.8653938778058
50 30 2 2 "Ag" 570 6102.99149367075 34.529460358367
50 30 2 2 "Ag" 572 5675.73979303401 33.1780429005257
50 30 2 2 "Ag" 574 5270.52385593091 31.8293692202724
50 30 2 2 "Ag" 576 4888.87980917266 30.4983293828765
50 30 2 2 "Ag" 578 4531.52503668674 29.1966618280403
50 30 2 2 "Ag" 580 4198.52206918689 27.9332596737956
50 30 2 2 "Ag" 582 3889.43101413088 26.7145384383957
50 30 2 2 "Ag" 584 3603.44382890503 25.5448211106513
50 30 2 2 "Ag" 586 3339.49763313111 24.4267104783876
50 30 2 2 "Ag" 588 3096.366936464 23.3614303206107
50 30 2 2 "Ag" 590 2872.73630670099 22.3491260083099
50 30 2 2 "Ag" 592 2667.25586460779 21.3891213714827
50 30 2 2 "Ag" 594 2478.58230598754 20.4801327987192
50 30 2 2 "Ag" 596 2305.40811816151 19.6204439505552
50 30 2 2 "Ag" 598 2146.48142796677 18.8080456703717
50 30 2 2 "Ag" 600 2000.61859631656 18.0407460679456
50 30 2 2 "Ag" 602 1866.71132757104 17.3162556379826
50 30 2 2 "Ag" 604 1743.7297299345 16.6322518797766
50 30 2 2 "Ag" 606 1630.72246620714 15.986427353986
50 30 2 2 "Ag" 608 1526.81488053583 15.376524543964
50 30 2 2 "Ag" 610 1431.20577701791 14.8003603388998
50 30 2 2 "Ag" 612 1343.1633568087 14.2558424547207
50 30 2 2 "Ag" 614 1262.02068663118 13.7409796696052
50 30 2 2 "Ag" 616 1187.17096763191 13.2538873769711
50 30 2 2 "Ag" 618 1118.06279393036 12.7927896468197
50 30 2 2 "Ag" 620 1054.19553010272 12.3560187302017
50 30 2 2 "Ag" 622 995.114892068726 11.9420127339983
50 30 2 2 "Ag" 624 940.408782970757 11.5493120267205
50 30 2 2 "Ag" 626 889.703411868758 11.1765548036935
50 30 2 2 "Ag" 628 842.659706213785 10.8224721355826
50 30 2 2 "Ag" 630 798.970017379457 10.4858827424547
50 30 2 2 "Ag" 632 758.355110687789 10.1656876719053
50 30 2 2 "Ag" 634 720.561426339944 9.86086501059965
50 30 2 2 "Ag" 636 685.358594676704 9.57046472075785
50 30 2 2 "Ag" 638 652.537187663696 9.29360366429972
50 30 2 2 "Ag" 640 621.906687986034 9.02946085554996
50 30 2 2 "Ag" 642 593.293657323579 8.77727296705108
50 30 2 2 "Ag" 644 566.540086024654 8.53633010090905
50 30 2 2 "Ag" 646 541.501907330866 8.30597182923216
50 30 2 2 "Ag" 648 518.047660405813 8.08558350086136
50 30 2 2 "Ag" 650 496.057287598516 7.87459280713042
50 30 2 2 "Ag" 652 475.421052568568 7.67246659638594
50 30 2 2 "Ag" 654 456.038567073321 7.47870792506864
50 30 2 2 "Ag" 656 437.817915341862 7.29285333204237
50 30 2 2 "Ag" 658 420.674866019699 7.11447032233756
50 30 2 2 "Ag" 660 404.532162653712 6.94315504638844
50 30 2 2 "Ag" 662 389.318884594814 6.778530161067
50 30 2 2 "Ag" 664 374.969871026259 6.62024285924818
50 30 2 2 "Ag" 666 361.425201580628 6.46796305522042
50 30 2 2 "Ag" 668 348.62972769184 6.32138171391906
50 30 2 2 "Ag" 670 336.532649444695 6.18020931267473
50 30 2 2 "Ag" 672 325.08713323852 6.04417442490201
50 30 2 2 "Ag" 674 314.249966078297 5.91302241588437
50 30 2 2 "Ag" 676 303.981242751657 5.78651424153017
50 30 2 2 "Ag" 678 294.244082547827 5.66442534166158
50 30 2 2 "Ag" 680 285.004372529917 5.54654462005594
50 30 2 2 "Ag" 682 276.230534688867 5.4326735040798
50 30 2 2 "Ag" 684 267.893314590203 5.32262507733724
50 30 2 2 "Ag" 686 259.96558937666 5.2162232792955
50 30 2 2 "Ag" 688 252.422193214467 5.11330216635453
50 30 2 2 "Ag" 690 245.239758471283 5.01370522929232
50 30 2 2 "Ag" 692 238.396571092135 4.91728476244689
50 30 2 2 "Ag" 694 231.872438798878 4.82390128039066
50 30 2 2 "Ag" 696 225.648570880471 4.73342297821301
50 30 2 2 "Ag" 698 219.707468467789 4.64572523186332
50 30 2 2 "Ag" 700 214.032824299683 4.56069013530471
50 30 2 2 "Ag" 702 208.609431087612 4.47820607151198
50 30 2 2 "Ag" 704 203.42309767621 4.39816731459638
50 30 2 2 "Ag" 706 198.46057227752 4.32047366057593
50 30 2 2 "Ag" 708 193.709472128478 4.24503008451688
50 30 2 2 "Ag" 710 189.158218985556 4.17174642196908
50 30 2 2 "Ag" 712 184.795979927995 4.10053707279044
50 30 2 2 "Ag" 714 180.612612992574 4.03132072561909
50 30 2 2 "Ag" 716 176.598617209173 3.96402010139446
50 30 2 2 "Ag" 718 172.745086647632 3.89856171446699
50 30 2 2 "Ag" 720 169.043668123809 3.83487564995201
50 30 2 2 "Ag" 722 165.486522245962 3.77289535609975
50 30 2 2 "Ag" 724 162.066287512695 3.71255745055033
50 30 2 2 "Ag" 726 158.776047200669 3.65380153943791
50 30 2 2 "Ag" 728 155.609298804586 3.5965700483917
50 30 2 2 "Ag" 730 152.55992581383 3.54080806455763
50 30 2 2 "Ag" 732 149.622171629881 3.48646318883602
50 30 2 2 "Ag" 734 146.790615446413 3.43348539759528
50 30 2 2 "Ag" 736 144.060149930013 3.38182691317854
50 30 2 2 "Ag" 738 141.425960554035 3.33144208257611
50 30 2 2 "Ag" 740 138.883506451117 3.2822872636851
50 30 2 2 "Ag" 742 136.428502661841 3.23432071862137
50 30 2 2 "Ag" 744 134.056903667702 3.18750251359274
50 30 2 2 "Ag" 746 131.764888106262 3.14179442487843
50 30 2 2 "Ag" 748 129.548844575254 3.09715985049406
50 30 2 2 "Ag" 750 127.40535844031 3.05356372715597
100 30 2 2 "Ag" 350 5456.15096511924 153.688807257417
100 30 2 2 "Ag" 352 5425.70976699227 173.151273403928
100 30 2 2 "Ag" 354 5391.26185028503 196.186597687138
100 30 2 2 "Ag" 356 5352.09547865804 223.670635070977
100 30 2 2 "Ag" 358 5307.41543003016 256.750098788099
100 30 2 2 "Ag" 360 5256.35790246956 296.943450606106
100 30 2 2 "Ag" 362 5198.03368524473 346.28473437021
100 30 2 2 "Ag" 364 5131.62845474215 407.529610336538
100 30 2 2 "Ag" 366 5056.61653893309 484.450165446602
100 30 2 2 "Ag" 368 4973.19777330943 582.25168370172
100 30 2 2 "Ag" 370 4883.16844207805 708.142272761817
100 30 2 2 "Ag" 372 4791.6206905619 872.050383499798
100 30 2 2 "Ag" 374 4710.15600024255 1087.35147130997
100 30 2 2 "Ag" 376 4662.59721716602 1371.09376412648
100 30 2 2 "Ag" 378 4693.82238845485 1742.41025211843
100 30 2 2 "Ag" 380 4878.98301652624 2216.73722502767
100 30 2 2 "Ag" 382 5319.3100794755 2794.0593323694
100 30 2 2 "Ag" 384 6092.30602532944 3444.75855530107
100 30 2 2 "Ag" 386 7126.52178541993 4093.60408640264
100 30 2 2 "Ag" 388 8064.0607296279 4567.2130000214
100 30 2 2 "Ag" 390 8423.99903718782 4566.08785618772
100 30 2 2 "Ag" 392 8177.10885679619 3961.01435391019
100 30 2 2 "Ag" 394 7754.67891413359 3080.28802347626
100 30 2 2 "Ag" 396 7447.9477362879 2307.62129898705
100 30 2 2 "Ag" 398 7271.76211538394 1745.8688659719
100 30 2 2 "Ag" 400 7167.35456008548 1353.82076067722
100 30 2 2 "Ag" 402 7095.01308009969 1076.82903641997
100 30 2 2 "Ag" 404 7036.28066140688 875.950784376065
100 30 2 2 "Ag" 406 6983.57148893586 726.26999767908
100 30 2 2 "Ag" 408 6933.95054656863 611.961201711357
100 30 2 2 "Ag" 410 6886.34811164431 522.767377082611
100 30 2 2 "Ag" 412 6840.41489874947 451.859479063804
100 30 2 2 "Ag" 414 6796.06814595355 394.566813994709
100 30 2 2 "Ag" 416 6753.31720153858 347.614360848392
100 30 2 2 "Ag" 418 6712.20000361554 308.653613302205
100 30 2 2 "Ag" 420 6672.76250496277 275.966327524742
100 30 2 2 "Ag" 422 6635.0539142228 248.272621549063
100 30 2 2 "Ag" 424 6599.1271137627 224.60368043954
100 30 2 2 "Ag" 426 6565.0402575355 204.215458930686
100 30 2 2 "Ag" 428 6532.85819647577 186.529006874218
100 30 2 2 "Ag" 430 6502.65339634652 171.088454051872
100 30 2 2 "Ag" 432 6474.50637337565 157.530939032169
100 30 2 2 "Ag" 434 6448.50577486129 145.564761774763
100 30 2 2 "Ag" 436 6424.74823823145 134.953291764282
100 30 2 2 "Ag" 438 6403.33813828704 125.502965178573
100 30 2 2 "Ag" 440 6384.38730359559 117.054227576401
100 30 2 2 "Ag" 442 6368.01475778107 109.474625656636
100 30 2 2 "Ag" 444 6354.34652180697 102.653485662816
100 30 2 2 "Ag" 446 6343.51549895101 96.497776152062
100 30 2 2 "Ag" 448 6335.66145401248 90.9288639517187
