"Nsat" "Rcore" "Rsat" "gap" "satellite" "wavelength" "total_absorption" "sat_absorption"
1 20 2 1 "Ag" 666 81.3364236372123 0.120361961676643
1 20 2 1 "Ag" 668 78.6120134627839 0.117808050692655
1 20 2 1 "Ag" 670 76.0303409862926 0.115343580508727
1 20 2 1 "Ag" 672 73.5822130566066 0.112964241227407
1 20 2 1 "Ag" 674 71.2591186804271 0.110665981985904
1 20 2 1 "Ag" 676 69.0531723727004 0.108444992708612
1 20 2 1 "Ag" 678 66.9570626682649 0.106297687300443
1 20 2 1 "Ag" 680 64.9640052876557 0.104220688158156
1 20 2 1 "Ag" 682 63.0677005028157 0.10221081188775
1 20 2 1 "Ag" 684 61.2622942955507 0.100265056125858
1 20 2 1 "Ag" 686 59.5423429435479 0.0983805873721682
1 20 2 1 "Ag" 688 57.9027807062634 0.0965547297481281
1 20 2 1 "Ag" 690 56.3388903164138 0.0947849546046856
1 20 2 1 "Ag" 692 54.8462760126592 0.0930688709086942
1 20 2 1 "Ag" 694 53.4208388757443 0.0914042163437973
1 20 2 1 "Ag" 696 52.0587542541664 0.0897888490672411
1 20 2 1 "Ag" 698 50.756451086783 0.0882207400692747
1 20 2 1 "Ag" 700 49.5105929487921 0.086697966086361
1 20 2 1 "Ag" 702 48.3180606646144 0.085218703023772
1 20 2 1 "Ag" 704 47.1759363464623 0.083781219846892
1 20 2 1 "Ag" 706 46.0814887310938 0.0823838729041657
1 20 2 1 "Ag" 708 45.0321596995282 0.0810251006476997
1 20 2 1 "Ag" 710 44.0255518755209 0.079703418720526
1 20 2 1 "Ag" 712 43.0594172085004 0.0784174153820877
1 20 2 1 "Ag" 714 42.1316464555625 0.0771657472459698
1 20 2 1 "Ag" 716 41.240259485122 0.075947135306005
1 20 2 1 "Ag" 718 40.3833963320179 0.07476036122897
1 20 2 1 "Ag" 720 39.5593089403568 0.073604263893777
1 20 2 1 "Ag" 722 38.766353536217 0.0724777361588316
1 20 2 1 "Ag" 724 38.0029835776151 0.0713797218406306
1 20 2 1 "Ag" 726 37.2677432338774 0.070309212888114
1 20 2 1 "Ag" 728 36.5592613508722 0.0692652467385084
1 20 2 1 "Ag" 730 35.8762458624245 0.0682469038415335
1 20 2 1 "Ag" 732 35.2174786117553 0.0672533053398961
1 20 2 1 "Ag" 734 34.5818105499642 0.0662836108949754
1 20 2 1 "Ag" 736 33.9681572814375 0.065337016647413
1 20 2 1 "Ag" 738 33.3754949287006 0.0644127533031872
1 20 2 1 "Ag" 740 32.8028562915669 0.0635100843364468
1 20 2 1 "Ag" 742 32.2493272776013 0.0626283043010365
1 20 2 1 "Ag" 744 31.7140435828622 0.0617667372433025
1 20 2 1 "Ag" 746 31.1961876036502 0.0609247352092952
1 20 2 1 "Ag" 748 30.6949855616184 0.0601016768399968
1 20 2 1 "Ag" 750 30.2097048260402 0.0592969660487281
50 20 2 1 "Ag" 350 1777.51165318204 69.6683395215984
50 20 2 1 "Ag" 352 1759.2702131854 77.0940926418539
50 20 2 1 "Ag" 354 1740.3651322942 85.6539070074258
50 20 2 1 "Ag" 356 1720.77715529117 95.5734027827185
50 20 2 1 "Ag" 358 1700.539696822 107.133777467198
50 20 2 1 "Ag" 360 1679.76643839875 120.688064271197
50 20 2 1 "Ag" 362 1658.69237682282 136.682791854821
50 20 2 1 "Ag" 364 1637.73520314354 155.686981378213
50 20 2 1 "Ag" 366 1617.58742748883 178.431109621457
50 20 2 1 "Ag" 368 1599.35482391038 205.859564502758
50 20 2 1 "Ag" 370 1584.76387830911 239.201222274398
50 20 2 1 "Ag" 372 1576.46955153692 280.063988420102
50 20 2 1 "Ag" 374 1578.50176748246 330.56007880672
50 20 2 1 "Ag" 376 1596.88394399898 393.468101868059
50 20 2 1 "Ag" 378 1640.40869812172 472.430559041802
50 20 2 1 "Ag" 380 1721.38302742821 572.15151079655
50 20 2 1 "Ag" 382 1855.6595811747 698.423266183216
50 20 2 1 "Ag" 384 2060.03574085829 857.308143730691
50 20 2 1 "Ag" 386 2342.61237743229 1051.22110566456
50 20 2 1 "Ag" 388 2679.68893081625 1266.63693806942
50 20 2 1 "Ag" 390 2986.41895224561 1451.89513246151
50 20 2 1 "Ag" 392 3141.90757583147 1519.43216666698
50 20 2 1 "Ag" 394 3111.70275545219 1424.41571214693
50 20 2 1 "Ag" 396 2990.67237964491 1224.71824230339
50 20 2 1 "Ag" 398 2877.026110769 1009.13429626516
50 20 2 1 "Ag" 400 2799.03552706314 823.383123492814
50 20 2 1 "Ag" 402 2746.8216518225 675.331985809496
50 20 2 1 "Ag" 404 2706.74152777771 559.492007317917
50 20 2 1 "Ag" 406 2670.73764013475 468.612240956582
50 20 2 1 "Ag" 408 2635.41937575587 396.657953006993
50 20 2 1 "Ag" 410 2599.86226543181 339.075889932097
50 20 2 1 "Ag" 412 2564.1713514531 292.501030340162
50 20 2 1 "Ag" 414 2528.76962830124 254.442696556788
50 20 2 1 "Ag" 416 2494.10008776581 223.042626625976
50 20 2 1 "Ag" 418 2460.52495060402 196.901014808945
50 20 2 1 "Ag" 420 2428.308065569 174.952988417063
50 20 2 1 "Ag" 422 2397.62736577563 156.380605691943
50 20 2 1 "Ag" 424 2368.59480908161 140.549676665487
50 20 2 1 "Ag" 426 2341.27525066566 126.964010042441
50 20 2 1 "Ag" 428 2315.70170091655 115.231988085498
50 20 2 1 "Ag" 430 2291.88677821751 105.041935615409
50 20 2 1 "Ag" 432 2269.83094905374 96.1438143484264
50 20 2 1 "Ag" 434 2249.52829632481 88.3355041017647
50 20 2 1 "Ag" 436 2230.97047857097 81.4524370886083
50 20 2 1 "Ag" 438 2214.14940593109 75.359702972478
50 20 2 1 "Ag" 440 2199.05902618709 69.945988890271
50 20 2 1 "Ag" 442 2185.69650548004 65.1188928455701
